Stock,Date,Open,High,Low,Close,Volume,Adjusted
KOSS,11/9/2020,2.1,2.1,2.06,2.06,500,2.06
KOSS,11/10/2020,2.14,2.14,2.11,2.11,2500,2.11
KOSS,11/11/2020,2.08,2.16,2.07,2.16,3000,2.16
KOSS,11/12/2020,2.15,2.15,2.08,2.08,1300,2.08
KOSS,11/13/2020,2.16,2.16,2.16,2.16,3600,2.16
KOSS,11/16/2020,2.06,2.19,2.06,2.1,7800,2.1
KOSS,11/17/2020,2.16,2.16,2.07,2.12,4200,2.12
KOSS,11/18/2020,2.09,2.1,2.09,2.09,1100,2.09
KOSS,11/19/2020,2.1,2.1,2.05,2.09,8300,2.09
KOSS,11/20/2020,2.09,2.09,2.07,2.08,1100,2.08
KOSS,11/23/2020,2.14,2.14,2.08,2.09,1000,2.09
KOSS,11/24/2020,2.12,2.28,2.12,2.15,18900,2.15
KOSS,11/25/2020,2.12,2.19,2.12,2.13,5100,2.13
KOSS,11/27/2020,2.2,2.2,2.2,2.2,300,2.2
KOSS,11/30/2020,2.2,2.21,2.15,2.16,7800,2.16
KOSS,12/1/2020,2.2,2.8,2.2,2.8,124900,2.8
KOSS,12/2/2020,2.51,2.62,2.31,2.56,15000,2.56
KOSS,12/3/2020,2.68,2.74,2.58,2.7,9800,2.7
KOSS,12/4/2020,2.61,2.78,2.5,2.54,15300,2.54
KOSS,12/7/2020,2.53,2.69,2.53,2.57,3400,2.57
KOSS,12/8/2020,2.45,2.57,2.45,2.51,3200,2.51
KOSS,12/9/2020,2.5,2.53,2.31,2.5,10100,2.5
KOSS,12/10/2020,2.41,2.62,2.38,2.38,4300,2.38
KOSS,12/11/2020,2.38,2.38,2.38,2.38,600,2.38
KOSS,12/14/2020,2.55,2.61,2.38,2.45,3100,2.45
KOSS,12/15/2020,2.5,2.5,2.5,2.5,700,2.5
KOSS,12/16/2020,2.49,2.59,2.48,2.55,3300,2.55
KOSS,12/17/2020,2.57,2.58,2.52,2.55,2100,2.55
KOSS,12/18/2020,2.59,2.59,2.38,2.38,7200,2.38
KOSS,12/21/2020,2.55,2.55,2.47,2.47,15400,2.47
KOSS,12/22/2020,2.47,2.5,2.36,2.44,4500,2.44
KOSS,12/23/2020,2.37,2.42,2.31,2.34,8500,2.34
KOSS,12/24/2020,2.32,2.4,2.32,2.34,4900,2.34
KOSS,12/28/2020,2.33,2.73,2.33,2.4,793400,2.4
KOSS,12/29/2020,3.88,5.1,3.12,3.44,15319000,3.44
KOSS,12/30/2020,3.16,3.89,3.11,3.7,1002200,3.7
KOSS,12/31/2020,3.32,3.7,3.15,3.44,333500,3.44
KOSS,1/4/2021,3.31,3.4,2.9,3.19,245100,3.19
KOSS,1/5/2021,3.13,3.37,2.96,3.11,116600,3.11
KOSS,1/6/2021,3.09,3.24,3.05,3.05,34600,3.05
KOSS,1/7/2021,3.11,3.18,2.97,3.15,84600,3.15
KOSS,1/8/2021,3.28,3.28,3,3.27,62300,3.27
KOSS,1/11/2021,3.19,3.23,3.02,3.2,40000,3.2
KOSS,1/12/2021,3.2,3.29,3.09,3.24,40300,3.24
KOSS,1/13/2021,3.24,3.38,3.1,3.11,28300,3.11
KOSS,1/14/2021,3.1,3.22,3.03,3.07,26200,3.07
KOSS,1/15/2021,3.07,3.17,2.82,2.9,82600,2.9
KOSS,1/19/2021,3.03,3.84,3.03,3.62,713500,3.62
KOSS,1/20/2021,3.9,4.3,3.4,3.43,567700,3.43
KOSS,1/21/2021,3.48,3.69,3.29,3.54,97500,3.54
KOSS,1/22/2021,3.49,3.54,3.21,3.34,121800,3.34
KOSS,1/25/2021,3.65,6,3.45,6,8512100,6
KOSS,1/26/2021,11.69,13.9,8.72,10,34562700,10
KOSS,1/27/2021,17.52,69.790001,14.19,58,25073500,58
KOSS,1/28/2021,74,127.449997,25,41.959999,11305200,41.959999
KOSS,1/29/2021,72.860001,105.400002,53,64,11449500,64
KOSS,2/1/2021,60,60,34,35,7973000,35
KOSS,2/2/2021,26.66,27,17.51,20,6671000,20
KOSS,2/3/2021,26.75,30,23.809999,25.59,7228400,25.59
KOSS,2/4/2021,24,24.75,18.299999,18.799999,2913400,18.799999
KOSS,2/5/2021,17.950001,24.49,17.01,19.98,4812100,19.98
KOSS,2/8/2021,19.469999,19.610001,17.25,19,2055000,19
KOSS,2/9/2021,18.15,18.67,17.51,17.92,1178900,17.92
KOSS,2/10/2021,17.700001,19,15.5,17.01,2409700,17.01
KOSS,2/11/2021,16.559999,17.16,15.34,15.92,841900,15.92
KOSS,2/12/2021,15.17,15.7,14.51,14.78,1074200,14.78
KOSS,2/16/2021,14.7,14.95,13.31,14.5,1893500,14.5
KOSS,2/17/2021,14.21,14.3,13.15,13.39,533800,13.39
KOSS,2/18/2021,13.32,17.700001,12.6,14.25,6529600,14.25
KOSS,2/19/2021,13.75,14.22,13.02,14.05,946100,14.05
KOSS,2/22/2021,13.9,15.2,13.15,13.31,1520400,13.31
KOSS,2/23/2021,12.93,13.08,11.44,11.9,613500,11.9
KOSS,2/24/2021,12.08,20.280001,11.88,18.440001,13351700,18.440001
KOSS,2/25/2021,32.599998,35.049999,18.93,21.530001,38329400,21.530001
KOSS,2/26/2021,19.1,22.620001,16.049999,16.709999,8669200,16.709999
KOSS,3/1/2021,16.82,20.879999,16,18.950001,8294200,18.950001
KOSS,3/2/2021,17.33,19.41,16.15,16.190001,3675800,16.190001
KOSS,3/3/2021,16.93,17.709999,16.110001,16.92,1741300,16.92
KOSS,3/4/2021,16.110001,17.25,14.91,15.3,2736000,15.3
KOSS,3/5/2021,15.53,16.129999,13.53,14.78,1895000,14.78
KOSS,3/8/2021,15.54,20.379999,15,18.85,9791700,18.85
KOSS,3/9/2021,19.35,20.68,17.08,17.9,5686600,17.9
KOSS,3/10/2021,25.23,40.48,23.200001,30.280001,60228100,30.280001
KOSS,3/11/2021,26.99,29.73,24.4,25.219999,7877000,25.219999
KOSS,3/12/2021,26.75,33.990002,26.1,27.879999,16030400,27.879999
KOSS,3/15/2021,30.23,31.98,27,28.9,5008300,28.9
KOSS,3/16/2021,27.440001,28.450001,26,26.700001,2652000,26.700001
KOSS,3/17/2021,27.700001,29.879999,27,27.440001,3166800,27.440001
KOSS,3/18/2021,28.299999,28.49,25.35,25.51,1583300,25.51
KOSS,3/19/2021,25.450001,27.200001,23.67,25.5,1628000,25.5
KOSS,3/22/2021,24.93,25.200001,23.450001,23.799999,925900,23.799999
KOSS,3/23/2021,23.08,25.469999,20.4,20.75,1492600,20.75
KOSS,3/24/2021,20.360001,20.549999,16.26,16.42,1392800,16.42
KOSS,3/25/2021,16,26,15.85,25.799999,19814700,25.799999
KOSS,3/26/2021,25,25.139999,19.5,21.129999,4591200,21.129999
KOSS,3/29/2021,22.129999,26.5,21.200001,21.200001,3391800,21.200001
KOSS,3/30/2021,22.66,24.700001,21.870001,22.85,3474000,22.85
KOSS,3/31/2021,23.450001,23.809999,21.74,22.49,1907700,22.49
KOSS,4/1/2021,22.5,26.9,21.879999,23.200001,4686500,23.200001
KOSS,4/5/2021,23.200001,24.780001,22.5,23.059999,1526000,23.059999
KOSS,4/6/2021,23.200001,23.889999,22.370001,22.68,741600,22.68
KOSS,4/7/2021,22.9,22.91,21.02,21.440001,659300,21.440001
KOSS,4/8/2021,22.200001,22.82,21.1,21.52,411500,21.52
KOSS,4/9/2021,21.57,21.620001,19.4,20.290001,567700,20.290001
KOSS,4/12/2021,20.23,20.440001,18.299999,19.09,833300,19.09
KOSS,4/13/2021,18.9,19.77,18.26,19.4,401800,19.4
KOSS,4/14/2021,19.190001,21.9,19.049999,19.41,2080900,19.41
KOSS,4/15/2021,19.5,19.76,18.860001,19.18,529700,19.18
KOSS,4/16/2021,18.9,19.27,18.41,18.950001,393500,18.950001
AMC,4/24/2020,3.14,3.2,3.02,3.05,3623700,3.05
AMC,4/27/2020,3.19,3.4,3.06,3.36,5667200,3.36
AMC,4/28/2020,3.82,4.75,3.5,4.14,21601100,4.14
AMC,4/29/2020,4.54,5.53,4.47,5.19,27162400,5.19
AMC,4/30/2020,5.01,5.09,4.5,4.92,11235600,4.92
AMC,5/1/2020,4.62,4.7,4.3,4.57,6746800,4.57
AMC,5/4/2020,4.11,4.78,4,4.3,5601400,4.3
AMC,5/5/2020,4.67,4.69,3.81,3.89,7504500,3.89
AMC,5/6/2020,4.08,4.1,3.83,3.92,3105700,3.92
AMC,5/7/2020,4.01,4.18,3.95,3.99,4105800,3.99
AMC,5/8/2020,4.14,4.22,4.04,4.1,3571200,4.1
AMC,5/11/2020,6.4,6.41,4.89,5.32,106553300,5.32
AMC,5/12/2020,5.77,5.84,4.91,5.12,19681900,5.12
AMC,5/13/2020,5.02,5.03,4.51,4.6,10433400,4.6
AMC,5/14/2020,4.25,4.65,4.08,4.55,5920500,4.55
AMC,5/15/2020,4.47,4.62,4.44,4.52,3483200,4.52
AMC,5/18/2020,4.8,4.93,4.63,4.72,6036900,4.72
AMC,5/19/2020,4.82,4.98,4.5,4.56,4929800,4.56
AMC,5/20/2020,4.69,4.75,4.59,4.66,3489500,4.66
AMC,5/21/2020,4.68,4.79,4.55,4.63,4555000,4.63
AMC,5/22/2020,4.66,4.68,4.56,4.58,2408800,4.58
AMC,5/26/2020,4.8,5.14,4.7,5.11,8864100,5.11
AMC,5/27/2020,5.48,5.65,5.11,5.6,7862400,5.6
AMC,5/28/2020,5.65,5.68,5.02,5.07,6590200,5.07
AMC,5/29/2020,5,5.38,4.83,5.13,5153000,5.13
AMC,6/1/2020,5.03,5.37,5.02,5.31,3913100,5.31
AMC,6/2/2020,5.35,5.65,5.33,5.59,6877800,5.59
AMC,6/3/2020,5.27,5.99,5.09,5.45,15353700,5.45
AMC,6/4/2020,5.17,5.4,5,5.38,8572600,5.38
AMC,6/5/2020,5.78,6.15,5.64,5.91,9240900,5.91
AMC,6/8/2020,6.27,6.84,6.17,6.45,8587100,6.45
AMC,6/9/2020,6.1,6.19,5.56,5.99,7394300,5.99
AMC,6/10/2020,7.3,7.35,6.28,6.29,15322600,6.29
AMC,6/11/2020,5.53,5.65,5,5.17,9179400,5.17
AMC,6/12/2020,5.69,5.93,5.22,5.89,7352900,5.89
AMC,6/15/2020,5.42,5.93,5.3,5.8,5541400,5.8
AMC,6/16/2020,6.02,6.06,5.5,5.56,5911900,5.56
AMC,6/17/2020,5.41,5.63,5.31,5.42,3030800,5.42
AMC,6/18/2020,5.35,5.72,5.34,5.63,5619700,5.63
AMC,6/19/2020,6.2,6.25,5.46,5.52,13137400,5.52
AMC,6/22/2020,5.48,5.48,5.21,5.33,4412800,5.33
AMC,6/23/2020,5.37,5.4,5.04,5.1,5699300,5.1
AMC,6/24/2020,4.99,5.12,4.51,4.79,8104100,4.79
AMC,6/25/2020,4.57,4.59,4.17,4.27,8251400,4.27
AMC,6/26/2020,4.26,4.69,4.15,4.18,5601000,4.18
AMC,6/29/2020,3.91,4.44,3.75,4.42,9321600,4.42
AMC,6/30/2020,4.34,4.36,4.21,4.29,3653400,4.29
AMC,7/1/2020,4.26,4.6,4.26,4.57,4914500,4.57
AMC,7/2/2020,4.69,4.69,4.47,4.53,3908400,4.53
AMC,7/6/2020,4.62,4.64,4.13,4.28,5489700,4.28
AMC,7/7/2020,4.18,4.29,4.08,4.13,2667600,4.13
AMC,7/8/2020,4.49,4.52,4.2,4.43,5586800,4.43
AMC,7/9/2020,4.48,4.6,4.18,4.57,4225700,4.57
AMC,7/10/2020,4.39,4.6,4.38,4.6,3306100,4.6
AMC,7/13/2020,4.76,4.82,4.25,4.26,4464800,4.26
AMC,7/14/2020,4.25,4.27,4.1,4.22,3291400,4.22
AMC,7/15/2020,4.37,4.58,4.22,4.5,4830700,4.5
AMC,7/16/2020,4.33,4.48,4.31,4.38,1997500,4.38
AMC,7/17/2020,4.36,4.37,4.2,4.27,2101700,4.27
AMC,7/20/2020,4.21,4.23,4.07,4.15,2393100,4.15
AMC,7/21/2020,4.15,4.24,4.08,4.15,1925900,4.15
AMC,7/22/2020,4.1,4.17,4,4.03,2798800,4.03
AMC,7/23/2020,4.08,4.18,4,4.06,3614300,4.06
AMC,7/24/2020,4,4.18,3.96,4,3282400,4
AMC,7/27/2020,4.01,4.03,3.81,3.87,2980500,3.87
AMC,7/28/2020,3.85,4.25,3.84,4.15,6226600,4.15
AMC,7/29/2020,4.07,4.2,3.95,4.16,5489400,4.16
AMC,7/30/2020,4.12,4.34,4.06,4.12,3699100,4.12
AMC,7/31/2020,4.08,4.15,3.95,4.04,2584900,4.04
AMC,8/3/2020,4.05,4.2,3.86,4.11,4047100,4.11
AMC,8/4/2020,4.07,4.24,4.06,4.1,3267800,4.1
AMC,8/5/2020,4.08,4.17,4.07,4.15,1691500,4.15
AMC,8/6/2020,4.11,4.24,3.99,4.14,3742600,4.14
AMC,8/7/2020,4.14,5.26,4.09,4.75,24917400,4.75
AMC,8/10/2020,4.65,4.74,4.35,4.47,5048200,4.47
AMC,8/11/2020,4.7,4.85,4.54,4.56,5794800,4.56
AMC,8/12/2020,4.62,4.76,4.56,4.64,2457900,4.64
AMC,8/13/2020,5.1,5.77,4.82,5.31,23259200,5.31
AMC,8/14/2020,5.56,5.63,5.05,5.54,12055800,5.54
AMC,8/17/2020,5.72,5.85,5.43,5.6,7159200,5.6
AMC,8/18/2020,5.57,5.57,5.13,5.35,5790700,5.35
AMC,8/19/2020,5.34,5.47,5.18,5.39,5728300,5.39
AMC,8/20/2020,5.57,5.78,5.3,5.69,13728400,5.69
AMC,8/21/2020,5.68,5.68,5.18,5.19,8216900,5.19
AMC,8/24/2020,5.35,5.45,4.94,5.41,8498200,5.41
AMC,8/25/2020,5.46,5.58,5.21,5.54,5296900,5.54
AMC,8/26/2020,5.45,5.67,5.33,5.6,4419400,5.6
AMC,8/27/2020,5.81,7.1,5.7,6.52,31921200,6.52
AMC,8/28/2020,6.49,6.54,6.11,6.3,9882700,6.3
AMC,8/31/2020,6.33,6.45,5.76,5.88,9820200,5.88
AMC,9/1/2020,5.79,6.18,5.79,6.07,9524000,6.07
AMC,9/2/2020,7.01,7.71,6.46,7.04,43056200,7.04
AMC,9/3/2020,6.94,7.14,6.48,6.6,10626600,6.6
AMC,9/4/2020,6.76,7.02,6.23,7.02,9328800,7.02
AMC,9/8/2020,6.76,6.95,6.37,6.42,6667400,6.42
AMC,9/9/2020,6.54,6.54,6.11,6.26,5578200,6.26
AMC,9/10/2020,6.28,6.36,5.88,5.94,5881800,5.94
AMC,9/11/2020,6.06,6.07,5.6,5.79,4863000,5.79
AMC,9/14/2020,5.84,5.87,5.51,5.54,4638100,5.54
AMC,9/15/2020,5.6,5.87,5.52,5.52,5099300,5.52
AMC,9/16/2020,5.52,5.88,5.42,5.76,4380600,5.76
AMC,9/17/2020,5.67,5.79,5.58,5.72,2619700,5.72
AMC,9/18/2020,5.71,5.74,5.57,5.67,2428500,5.67
AMC,9/21/2020,5.42,5.48,5.01,5.32,4563200,5.32
AMC,9/22/2020,5.22,5.32,5.14,5.21,2090100,5.21
AMC,9/23/2020,5.22,5.29,4.74,4.78,4285200,4.78
AMC,9/24/2020,4.69,4.9,4.36,4.61,4569700,4.61
AMC,9/25/2020,4.64,4.93,4.5,4.88,2375500,4.88
AMC,9/28/2020,5.04,5.04,4.61,4.91,4676500,4.91
AMC,9/29/2020,4.88,4.94,4.75,4.86,2520000,4.86
AMC,9/30/2020,4.8,4.95,4.7,4.71,2515400,4.71
AMC,10/1/2020,4.78,4.8,4.63,4.65,3223800,4.65
AMC,10/2/2020,4.48,4.66,4.42,4.65,3576000,4.65
AMC,10/5/2020,4.3,4.36,4.05,4.13,9468800,4.13
AMC,10/6/2020,4.26,4.27,4.05,4.06,8404200,4.06
AMC,10/7/2020,4.08,4.11,3.94,4.04,6917700,4.04
AMC,10/8/2020,4.13,4.18,4.02,4.14,7868500,4.14
AMC,10/9/2020,4.17,4.18,4.04,4.05,5021400,4.05
AMC,10/12/2020,4.03,4.09,4,4.08,3245700,4.08
AMC,10/13/2020,3.9,3.91,3.52,3.54,10164700,3.54
AMC,10/14/2020,3.09,3.2,2.66,2.96,31709400,2.96
AMC,10/15/2020,2.84,2.96,2.76,2.78,9808600,2.78
AMC,10/16/2020,2.87,3.29,2.8,3.04,18565800,3.04
AMC,10/19/2020,3.31,3.88,3.23,3.54,40385100,3.54
AMC,10/20/2020,3.3,3.31,3.05,3.09,15978800,3.09
AMC,10/21/2020,3.1,3.13,2.98,3,7277300,3
AMC,10/22/2020,2.96,3.15,2.84,3.12,12339600,3.12
AMC,10/23/2020,3.13,3.15,2.95,2.97,6635000,2.97
AMC,10/26/2020,2.92,2.93,2.68,2.75,10458800,2.75
AMC,10/27/2020,2.88,2.9,2.61,2.79,11251300,2.79
AMC,10/28/2020,2.69,2.74,2.58,2.61,8141100,2.61
AMC,10/29/2020,2.65,2.68,2.48,2.52,9019300,2.52
AMC,10/30/2020,2.48,2.49,2.28,2.36,10968800,2.36
AMC,11/2/2020,2.3,2.32,2.11,2.15,11180100,2.15
AMC,11/3/2020,2.34,2.59,2.3,2.34,15441900,2.34
AMC,11/4/2020,2.4,2.43,2.24,2.31,7609100,2.31
AMC,11/5/2020,2.35,2.57,2.27,2.46,8056200,2.46
AMC,11/6/2020,2.43,2.62,2.33,2.49,9049500,2.49
AMC,11/9/2020,4.27,4.39,3.23,3.77,132511000,3.77
AMC,11/10/2020,3.99,4.03,3.34,3.51,42129300,3.51
AMC,11/11/2020,3.23,3.24,3,3.13,24066100,3.13
AMC,11/12/2020,3.07,3.07,2.92,2.94,14729000,2.94
AMC,11/13/2020,2.98,2.99,2.78,2.97,21995400,2.97
AMC,11/16/2020,3.39,3.39,3.05,3.11,47604300,3.11
AMC,11/17/2020,3.01,3.04,2.9,2.98,22483000,2.98
AMC,11/18/2020,3.08,3.37,3.01,3.26,31717300,3.26
AMC,11/19/2020,3.16,3.38,3.15,3.19,13986400,3.19
AMC,11/20/2020,3.25,3.37,3.21,3.35,17088800,3.35
AMC,11/23/2020,3.51,3.85,3.41,3.81,31514600,3.81
AMC,11/24/2020,4.16,5,4.15,4.58,62884600,4.58
AMC,11/25/2020,4.57,4.85,4.2,4.49,22647300,4.49
AMC,11/27/2020,4.54,4.62,4.36,4.45,10097400,4.45
AMC,11/30/2020,4.41,4.45,3.99,4.27,16555000,4.27
AMC,12/1/2020,4.43,4.43,4.09,4.15,12293500,4.15
AMC,12/2/2020,4.08,4.34,3.95,4.32,11847600,4.32
AMC,12/3/2020,4.01,4.22,3.5,3.63,66080900,3.63
AMC,12/4/2020,3.75,3.76,3.3,3.51,33157300,3.51
AMC,12/7/2020,3.45,3.74,3.33,3.56,20503900,3.56
AMC,12/8/2020,3.61,4.02,3.61,3.98,29530600,3.98
AMC,12/9/2020,4.22,4.33,3.75,3.86,20991200,3.86
AMC,12/10/2020,3.79,4.1,3.77,4.09,19872800,4.09
AMC,12/11/2020,4.04,4.25,3.87,3.92,22310400,3.92
AMC,12/14/2020,4.01,4.01,3,3.19,67159000,3.19
AMC,12/15/2020,3.24,3.24,2.76,2.86,54432100,2.86
AMC,12/16/2020,2.87,2.89,2.72,2.78,25423200,2.78
AMC,12/17/2020,2.8,2.95,2.74,2.85,23799300,2.85
AMC,12/18/2020,2.85,2.85,2.76,2.8,21941700,2.8
AMC,12/21/2020,2.61,2.74,2.58,2.68,22699800,2.68
AMC,12/22/2020,2.73,2.75,2.52,2.59,21638400,2.59
AMC,12/23/2020,2.58,2.65,2.54,2.56,15724800,2.56
AMC,12/24/2020,2.59,2.6,2.48,2.51,11094200,2.51
AMC,12/28/2020,2.63,2.63,2.36,2.39,23942700,2.39
AMC,12/29/2020,2.44,2.46,2.28,2.29,21086100,2.29
AMC,12/30/2020,2.3,2.3,2.13,2.16,40278400,2.16
AMC,12/31/2020,2.17,2.22,2.08,2.12,28234300,2.12
AMC,1/4/2021,2.2,2.2,2,2.01,29873800,2.01
AMC,1/5/2021,1.99,2.03,1.91,1.98,28148300,1.98
AMC,1/6/2021,2.03,2.23,1.97,2.01,67363300,2.01
AMC,1/7/2021,2.08,2.11,2.02,2.05,26150500,2.05
AMC,1/8/2021,2.09,2.21,2.07,2.14,39553300,2.14
AMC,1/11/2021,2.16,2.27,2.15,2.2,41695800,2.2
AMC,1/12/2021,2.24,2.39,2.24,2.29,41784300,2.29
AMC,1/13/2021,2.33,2.38,2.13,2.18,45847700,2.18
AMC,1/14/2021,2.22,2.32,2.13,2.18,49638800,2.18
AMC,1/15/2021,2.2,2.55,2.18,2.33,162356400,2.33
AMC,1/19/2021,2.8,3.2,2.57,3.06,256276000,3.06
AMC,1/20/2021,3.29,3.34,2.75,2.97,181862200,2.97
AMC,1/21/2021,3,3.06,2.85,2.98,64823800,2.98
AMC,1/22/2021,2.91,3.74,2.81,3.51,268273400,3.51
AMC,1/25/2021,4.71,4.88,3.85,4.42,443238100,4.42
AMC,1/26/2021,5.09,5.19,4.37,4.96,456850200,4.96
AMC,1/27/2021,20.34,20.360001,11.01,19.9,1222342500,19.9
AMC,1/28/2021,11.98,16.5,6.51,8.63,591223900,8.63
AMC,1/29/2021,14.31,16,11.6,13.26,602193300,13.26
AMC,2/1/2021,17,17.25,12.91,13.3,434608000,13.3
AMC,2/2/2021,9.48,10.1,6,7.82,462775900,7.82
AMC,2/3/2021,8.85,9.77,7.89,8.97,221405100,8.97
AMC,2/4/2021,8.7,8.74,7,7.09,162985800,7.09
AMC,2/5/2021,7.17,8.27,6.52,6.83,195267800,6.83
AMC,2/8/2021,6.88,6.89,5.75,6.18,128171500,6.18
AMC,2/9/2021,5.81,5.81,5.26,5.5,102588100,5.5
AMC,2/10/2021,5.71,6.59,5.45,5.8,152810800,5.8
AMC,2/11/2021,5.62,5.85,5.47,5.61,55482400,5.61
AMC,2/12/2021,5.72,5.97,5.52,5.59,46036700,5.59
AMC,2/16/2021,6.03,6.05,5.49,5.65,61165700,5.65
AMC,2/17/2021,5.58,5.62,5.32,5.55,38849000,5.55
AMC,2/18/2021,5.84,6.25,5.46,5.51,130540800,5.51
AMC,2/19/2021,5.54,5.77,5.51,5.7,40249100,5.7
AMC,2/22/2021,5.93,6.68,5.75,6.55,173409000,6.55
AMC,2/23/2021,6.97,7.86,6.01,7.7,264876400,7.7
AMC,2/24/2021,7.23,9.83,6.99,9.09,376881800,9.09
AMC,2/25/2021,10.89,11,7.85,8.29,445717400,8.29
AMC,2/26/2021,8.19,9.01,7.63,8.01,135675300,8.01
AMC,3/1/2021,8.86,9.45,8.42,9.18,142922300,9.18
AMC,3/2/2021,9.14,9.4,8.51,8.93,77713600,8.93
AMC,3/3/2021,8.95,9.14,8.5,8.58,55098700,8.58
AMC,3/4/2021,8.25,8.59,7.5,8.03,77376100,8.03
AMC,3/5/2021,8.08,8.27,7.63,8.05,59415800,8.05
AMC,3/8/2021,8.53,9.48,8.31,9.29,113872800,9.29
AMC,3/9/2021,9.38,10.77,9.22,10.5,148428200,10.5
AMC,3/10/2021,11.02,12.47,9.51,9.85,256641600,9.85
AMC,3/11/2021,10.65,10.87,9.9,10.28,83589200,10.28
AMC,3/12/2021,10.16,11.4,9.94,11.16,110443600,11.16
AMC,3/15/2021,12.18,14.49,11.85,14.04,277713300,14.04
AMC,3/16/2021,13.62,13.62,12.34,13.02,125414400,13.02
AMC,3/17/2021,13.24,13.66,13,13.56,73551800,13.56
AMC,3/18/2021,14.34,14.54,13.57,14,121418000,14
AMC,3/19/2021,14.14,14.18,13.28,13.93,152267000,13.93
AMC,3/22/2021,13.15,13.19,11.76,12.49,88760100,12.49
AMC,3/23/2021,11.46,11.93,10.37,10.66,87923200,10.66
AMC,3/24/2021,10.82,11.21,8.93,9.02,81850700,9.02
AMC,3/25/2021,8.96,11.32,8.95,10.94,131192800,10.94
AMC,3/26/2021,11.27,11.53,10.01,10.24,83778100,10.24
AMC,3/29/2021,10.32,10.76,10.09,10.35,37330700,10.35
AMC,3/30/2021,10.31,10.52,9.76,10.35,39020500,10.35
AMC,3/31/2021,10.4,10.47,10.05,10.21,29832300,10.21
AMC,4/1/2021,10.23,10.26,9.15,9.36,77473900,9.36
AMC,4/5/2021,10.1,11.25,9.72,10.61,96082300,10.61
AMC,4/6/2021,10.4,10.5,10,10.2,44067000,10.2
AMC,4/7/2021,10.07,10.18,9.85,9.85,28804300,9.85
AMC,4/8/2021,10.01,10.01,9.5,9.79,33408700,9.79
AMC,4/9/2021,9.6,9.74,9.24,9.42,28986000,9.42
AMC,4/12/2021,9.44,9.49,8.51,8.62,51269800,8.62
AMC,4/13/2021,8.66,9.12,8.31,8.84,44049100,8.84
AMC,4/14/2021,9,9.81,8.9,9.35,51166300,9.35
AMC,4/15/2021,9.88,10.23,9.58,9.9,45198900,9.9
AMC,4/16/2021,10,10.03,9.09,9.33,40427300,9.33
SP500,4/24/2020,2812.639893,2842.709961,2791.76001,2836.73999,5374480000,2836.73999
SP500,4/27/2020,2854.649902,2887.719971,2852.889893,2878.47998,5194260000,2878.47998
SP500,4/28/2020,2909.959961,2921.149902,2860.709961,2863.389893,5672880000,2863.389893
SP500,4/29/2020,2918.459961,2954.860107,2912.159912,2939.51001,6620140000,2939.51001
SP500,4/30/2020,2930.909912,2930.909912,2892.469971,2912.429932,6523120000,2912.429932
SP500,5/1/2020,2869.090088,2869.090088,2821.610107,2830.709961,4753160000,2830.709961
SP500,5/4/2020,2815.01001,2844.23999,2797.850098,2842.73999,4723140000,2842.73999
SP500,5/5/2020,2868.879883,2898.22998,2863.550049,2868.439941,5129590000,2868.439941
SP500,5/6/2020,2883.139893,2891.110107,2847.649902,2848.419922,4861920000,2848.419922
SP500,5/7/2020,2878.26001,2901.919922,2876.47998,2881.189941,5164640000,2881.189941
SP500,5/8/2020,2908.830078,2932.159912,2902.879883,2929.800049,4857160000,2929.800049
SP500,5/11/2020,2915.459961,2944.25,2903.439941,2930.189941,4807320000,2930.189941
SP500,5/12/2020,2939.5,2945.820068,2869.590088,2870.120117,5107710000,2870.120117
SP500,5/13/2020,2865.860107,2874.139893,2793.149902,2820,6143130000,2820
SP500,5/14/2020,2794.540039,2852.800049,2766.639893,2852.5,5641920000,2852.5
SP500,5/15/2020,2829.949951,2865.01001,2816.780029,2863.699951,5477040000,2863.699951
SP500,5/18/2020,2913.860107,2968.090088,2913.860107,2953.909912,6364290000,2953.909912
SP500,5/19/2020,2948.590088,2964.209961,2922.350098,2922.939941,4969330000,2922.939941
SP500,5/20/2020,2953.629883,2980.290039,2953.629883,2971.610107,4992970000,2971.610107
SP500,5/21/2020,2969.949951,2978.5,2938.570068,2948.51001,4966940000,2948.51001
SP500,5/22/2020,2948.050049,2956.76001,2933.590088,2955.449951,3952800000,2955.449951
SP500,5/26/2020,3004.080078,3021.719971,2988.169922,2991.77002,5837060000,2991.77002
SP500,5/27/2020,3015.649902,3036.25,2969.75,3036.129883,6371230000,3036.129883
SP500,5/28/2020,3046.610107,3068.669922,3023.399902,3029.72998,5402670000,3029.72998
SP500,5/29/2020,3025.169922,3049.169922,2998.610107,3044.310059,7275080000,3044.310059
SP500,6/1/2020,3038.780029,3062.179932,3031.540039,3055.72998,4673410000,3055.72998
SP500,6/2/2020,3064.780029,3081.070068,3051.639893,3080.820068,5187230000,3080.820068
SP500,6/3/2020,3098.899902,3130.939941,3098.899902,3122.870117,5989560000,3122.870117
SP500,6/4/2020,3111.560059,3128.909912,3090.409912,3112.350098,6428130000,3112.350098
SP500,6/5/2020,3163.840088,3211.719971,3163.840088,3193.929932,8617590000,3193.929932
SP500,6/8/2020,3199.919922,3233.129883,3196,3232.389893,8437380000,3232.389893
SP500,6/9/2020,3213.320068,3222.709961,3193.110107,3207.179932,6382620000,3207.179932
